match_id,duration,win_team,score_r,score_d,skill,w1,w2,w3,w4,w5,l1,l2,l3,l4,l5
6374167008,2813,0,42,37,,Lion,Omniknight,Ancient Apparition,Lifestealer,Sand King,Necrophos,Tidehunter,Queen of Pain,Rubick,Drow Ranger
6374167019,1987,1,23,46,,Lifestealer,Treant Protector,Rubick,Naga Siren,Pangolier,Disruptor,Spirit Breaker,Outworld Devourer,Slark,Legion Commander
6374167101,2005,1,22,41,,Lion,Underlord,Dazzle,Sniper,Wraith King,Lina,Pudge,Spirit Breaker,Juggernaut,Nyx Assassin
6374167104,1908,1,19,28,,Lion,Mirana,Shadow Shaman,Troll Warlord,Necrophos,Omniknight,Slardar,Weaver,Bane,Juggernaut
6374167106,3264,0,74,42,,Pudge,Zeus,Jakiro,Templar Assassin,Axe,Pugna,Shadow Shaman,Tidehunter,Slark,Puck
6374167117,2535,1,27,43,,Ancient Apparition,Lion,Riki,Centaur Warrunner,Tinker,Tusk,Vengeful Spirit,Luna,Nature's Prophet,Shadow Fiend
6374167201,2235,1,30,36,,Bounty Hunter,Ogre Magi,Medusa,Slardar,Lina,Gyrocopter,Centaur Warrunner,Queen of Pain,Silencer,Phantom Lancer
6374167810,2039,0,47,30,,Snapfire,Grimstroke,Beastmaster,Slark,Leshrac,Earthshaker,Bane,Timbersaw,Faceless Void,Ember Spirit
6374167812,1966,1,30,41,,Grimstroke,Tiny,Magnus,Invoker,Drow Ranger,Lion,Witch Doctor,Bristleback,Luna,Outworld Devourer
6374167901,2687,0,37,27,,Dark Willow,Spirit Breaker,Mars,Lifestealer,Sniper,Lion,Windranger,Legion Commander,Rubick,Pugna
6374167909,1933,1,18,54,,Hoodwink,Ogre Magi,Wraith King,Kunkka,Void Spirit,Dawnbreaker,Faceless Void,Queen of Pain,Snapfire,Death Prophet
6374167917,2238,0,40,23,,Snapfire,Jakiro,Centaur Warrunner,Queen of Pain,Riki,Lion,Morphling,Treant Protector,Invoker,Axe
6374168602,2894,1,35,42,,Rubick,Slardar,Phantom Assassin,Viper,Invoker,Warlock,Pudge,Underlord,Ursa,Lina
6374168612,3381,0,41,40,,Spirit Breaker,Necrophos,Earthshaker,Abaddon,Faceless Void,Ancient Apparition,Clockwerk,Ember Spirit,Pugna,Slark
6374168613,3254,0,54,48,,Lion,Bounty Hunter,Sand King,Drow Ranger,Axe,Ogre Magi,Phoenix,Legion Commander,Phantom Lancer,Shadow Fiend
6374168614,3495,1,36,64,,Witch Doctor,Skywrath Mage,Faceless Void,Spirit Breaker,Tinker,Jakiro,Undying,Phantom Assassin,Tidehunter,Invoker
6374168700,1865,1,19,35,,Lion,Venomancer,Ember Spirit,Timbersaw,Phantom Assassin,Bounty Hunter,Chaos Knight,Weaver,Anti-Mage,Puck
6374168701,2181,1,21,47,,Pudge,Winter Wyvern,Ursa,Tinker,Kunkka,Lich,Earthshaker,Juggernaut,Zeus,Doom
6374168703,2873,0,53,39,,Earthshaker,Venomancer,Mars,Medusa,Viper,Undying,Io,Night Stalker,Ursa,Invoker
6374169505,2511,1,35,54,,Shadow Shaman,Venomancer,Viper,Queen of Pain,Juggernaut,Mirana,Kunkka,Techies,Lifestealer,Ursa
6374169513,2594,0,56,24,,Lina,Dazzle,Batrider,Anti-Mage,Marci,Pudge,Crystal Maiden,Ember Spirit,Bristleback,Phantom Lancer
6374169514,3195,0,49,29,,Kunkka,Ogre Magi,Clockwerk,Monkey King,Slardar,Wraith King,Drow Ranger,Invoker,Earthshaker,Spirit Breaker
6374169605,1892,1,28,43,,Spirit Breaker,Phoenix,Silencer,Phantom Assassin,Meepo,Outworld Devourer,Pugna,Queen of Pain,Snapfire,Phantom Lancer
6374169618,2849,1,42,48,,Snapfire,Pangolier,Slark,Invoker,Hoodwink,Earthshaker,Luna,Bristleback,Jakiro,Huskar
6374169619,2385,0,54,42,,Lion,Dark Willow,Juggernaut,Night Stalker,Shadow Fiend,Oracle,Keeper of the Light,Bristleback,Huskar,Slark
6374170000,2464,0,49,43,,Witch Doctor,Void Spirit,Mars,Phantom Assassin,Queen of Pain,Rubick,Silencer,Slark,Vengeful Spirit,Alchemist
6374170001,2175,0,27,23,,Faceless Void,Lina,Marci,Lion,Bane,Juggernaut,Queen of Pain,Mirana,Centaur Warrunner,Magnus
6374170002,2811,0,41,50,,Grimstroke,Ogre Magi,Beastmaster,Ursa,Puck,Enchantress,Witch Doctor,Sand King,Outworld Devourer,Morphling
6374170018,2871,0,47,34,,Dark Willow,Doom,Ursa,Necrophos,Void Spirit,Rubick,Storm Spirit,Tinker,Faceless Void,Gyrocopter
6374170106,3094,0,64,44,,Spirit Breaker,Pugna,Witch Doctor,Drow Ranger,Queen of Pain,Disruptor,Pudge,Lina,Slark,Kunkka
6374170107,2058,1,20,42,,Snapfire,Outworld Devourer,Phantom Assassin,Winter Wyvern,Storm Spirit,Nature's Prophet,Lina,Windranger,Kunkka,Wraith King
6374170117,1950,1,19,19,,Lion,Venomancer,Chaos Knight,Drow Ranger,Templar Assassin,Techies,Dazzle,Wraith King,Medusa,Queen of Pain
6374170601,2230,0,46,53,,Puck,Pudge,Nyx Assassin,Tinker,Slark,Shadow Shaman,Lion,Dark Willow,Sand King,Anti-Mage
6374170612,2672,1,36,42,,Dazzle,Bounty Hunter,Juggernaut,Brewmaster,Void Spirit,Grimstroke,Zeus,Legion Commander,Luna,Invoker
6374170614,2153,1,19,42,,Pudge,Hoodwink,Warlock,Elder Titan,Juggernaut,Dragon Knight,Keeper of the Light,Axe,Lifestealer,Enchantress
6374170616,2419,0,40,30,,Ancient Apparition,Mirana,Bristleback,Sniper,Anti-Mage,Gyrocopter,Lion,Invoker,Tidehunter,Drow Ranger
6374170700,2201,1,23,55,,Void Spirit,Pudge,Spirit Breaker,Faceless Void,Invoker,Tinker,Bounty Hunter,Sniper,Juggernaut,Tidehunter
6374170701,2398,1,25,49,,Viper,Pudge,Silencer,Outworld Devourer,Faceless Void,Razor,Phantom Assassin,Ogre Magi,Lina,Dragon Knight
6374170706,2933,0,56,62,,Invoker,Winter Wyvern,Rubick,Puck,Wraith King,Outworld Devourer,Earth Spirit,Dazzle,Pangolier,Slark
6374170713,1983,0,24,17,,Enigma,Jakiro,Ursa,Phantom Lancer,Legion Commander,Venomancer,Snapfire,Outworld Devourer,Monkey King,Troll Warlord
6374170719,2633,1,47,50,,Pudge,Juggernaut,Invoker,Winter Wyvern,Lifestealer,Witch Doctor,Rubick,Axe,Legion Commander,Necrophos
6374170912,1940,1,15,36,,Dazzle,Legion Commander,Queen of Pain,Pudge,Templar Assassin,Phoenix,Lion,Snapfire,Luna,Necrophos
6374170913,3201,1,32,53,,Zeus,Lion,Nyx Assassin,Bristleback,Faceless Void,Treant Protector,Outworld Devourer,Earthshaker,Anti-Mage,Batrider
6374170917,2695,0,53,52,,Bane,Dark Willow,Lifestealer,Kunkka,Sniper,Phoenix,Ogre Magi,Arc Warden,Weaver,Timbersaw
6374171009,2317,0,49,22,,Mirana,Warlock,Tidehunter,Monkey King,Puck,Outworld Devourer,Clockwerk,Lion,Phantom Lancer,Shadow Fiend
6374171014,1895,0,49,17,,Ogre Magi,Abaddon,Juggernaut,Faceless Void,Shadow Shaman,Weaver,Bristleback,Arc Warden,Pudge,Luna
6374171017,1598,0,39,6,,Lion,Hoodwink,Juggernaut,Legion Commander,Ember Spirit,Mirana,Jakiro,Venomancer,Ursa,Morphling
6374171406,2511,0,43,33,,Spirit Breaker,Dazzle,Lifestealer,Phantom Assassin,Ember Spirit,Pudge,Lion,Dawnbreaker,Phantom Lancer,Legion Commander
6374171407,2944,1,28,39,,Techies,Bane,Windranger,Venomancer,Juggernaut,Tusk,Lina,Bounty Hunter,Wraith King,Templar Assassin
6374171409,2030,0,53,19,,Dark Willow,Pudge,Pangolier,Lifestealer,Invoker,Silencer,Ogre Magi,Mars,Sniper,Morphling
6374171413,2684,1,32,41,,Wraith King,Lich,Ursa,Mirana,Monkey King,Bane,Lion,Death Prophet,Sniper,Faceless Void
6374171418,1818,0,39,19,,Jakiro,Magnus,Slardar,Juggernaut,Sniper,Omniknight,Hoodwink,Brewmaster,Chaos Knight,Templar Assassin
6374171419,2289,0,37,31,,Sniper,Lion,Magnus,Luna,Legion Commander,Sand King,Weaver,Clockwerk,Juggernaut,Storm Spirit
6374171501,2178,1,27,48,,Skywrath Mage,Tidehunter,Lion,Leshrac,Anti-Mage,Pudge,Shadow Shaman,Rubick,Void Spirit,Lifestealer
6374171502,1997,1,12,38,,Witch Doctor,Lina,Dragon Knight,Juggernaut,Windranger,Dawnbreaker,Gyrocopter,Morphling,Queen of Pain,Sniper
6374171907,1624,0,32,15,,Dazzle,Necrophos,Luna,Witch Doctor,Pugna,Mirana,Pudge,Axe,Phantom Assassin,Batrider
6374171910,3002,0,57,48,,Treant Protector,Lion,Spirit Breaker,Phantom Assassin,Huskar,Pudge,Luna,Clockwerk,Hoodwink,Zeus
6374172006,1870,1,31,43,,Lion,Marci,Viper,Witch Doctor,Templar Assassin,Tusk,Ogre Magi,Troll Warlord,Storm Spirit,Tidehunter
6374172008,1884,0,46,19,,Skywrath Mage,Grimstroke,Dragon Knight,Chaos Knight,Storm Spirit,Queen of Pain,Pudge,Earthshaker,Zeus,Phantom Assassin
6374172017,1827,1,21,39,,Jakiro,Luna,Shadow Fiend,Bristleback,Wraith King,Venomancer,Snapfire,Faceless Void,Spirit Breaker,Queen of Pain
6374172019,3172,0,50,53,,Dark Willow,Weaver,Ember Spirit,Centaur Warrunner,Arc Warden,Queen of Pain,Enigma,Tidehunter,Doom,Wraith King
6374172813,2435,1,24,43,,Dazzle,Invoker,Visage,Huskar,Chaos Knight,Nyx Assassin,Bane,Night Stalker,Skywrath Mage,Clinkz
6374172817,3182,1,46,43,,Centaur Warrunner,Spectre,Nyx Assassin,Dark Seer,Ancient Apparition,Lion,Ember Spirit,Slark,Viper,Invoker
6374172905,1729,0,50,10,,Ursa,Snapfire,Witch Doctor,Legion Commander,Tinker,Kunkka,Rubick,Luna,Dawnbreaker,Viper
6374172910,2011,0,27,24,,Rubick,Necrophos,Ogre Magi,Ursa,Puck,Shadow Demon,Mirana,Invoker,Razor,Luna
6374172917,2345,0,42,21,,Invoker,Faceless Void,Windranger,Pudge,Slardar,Spirit Breaker,Ancient Apparition,Mars,Lone Druid,Ogre Magi
6374173508,2621,0,56,33,,Treant Protector,Skywrath Mage,Slardar,Phantom Lancer,Weaver,Windranger,Lina,Lone Druid,Queen of Pain,Earthshaker
6374173509,2216,1,15,50,,Disruptor,Spirit Breaker,Chaos Knight,Slark,Tinker,Shadow Shaman,Jakiro,Lifestealer,Faceless Void,Shadow Fiend
6374173513,3411,1,49,54,,Jakiro,Sniper,Pugna,Night Stalker,Tiny,Queen of Pain,Lina,Techies,Phantom Lancer,Pudge
6374173519,3759,0,46,50,,Undying,Phoenix,Snapfire,Kunkka,Alchemist,Lion,Phantom Assassin,Keeper of the Light,Abaddon,Lone Druid
6374173609,2519,0,47,32,,Juggernaut,Jakiro,Dazzle,Chaos Knight,Queen of Pain,Pudge,Oracle,Slark,Doom,Windranger
6374173610,1742,0,42,28,,Techies,Shadow Shaman,Troll Warlord,Legion Commander,Kunkka,Weaver,Axe,Ancient Apparition,Slark,Windranger
6374173618,2980,1,43,57,,Mirana,Winter Wyvern,Centaur Warrunner,Viper,Void Spirit,Oracle,Outworld Devourer,Tidehunter,Pudge,Sven
6374174307,3620,1,56,49,,Sand King,Zeus,Pudge,Abaddon,Medusa,Outworld Devourer,Dark Willow,Spectre,Silencer,Ember Spirit
6374174308,2724,1,34,47,,Pudge,Ancient Apparition,Sand King,Invoker,Templar Assassin,Witch Doctor,Riki,Clockwerk,Ursa,Drow Ranger
6374174310,2415,0,51,35,,Spirit Breaker,Lina,Enigma,Zeus,Medusa,Pudge,Grimstroke,Queen of Pain,Windranger,Riki
6374174406,1703,0,43,12,,Ancient Apparition,Bounty Hunter,Axe,Queen of Pain,Lifestealer,Hoodwink,Windranger,Lina,Bristleback,Gyrocopter
6374174407,1614,0,31,10,,Crystal Maiden,Dark Willow,Necrophos,Phantom Assassin,Bristleback,Io,Ursa,Abaddon,Beastmaster,Wraith King
6374174414,2112,0,52,19,,Outworld Devourer,Marci,Night Stalker,Monkey King,Tinker,Oracle,Rubick,Void Spirit,Kunkka,Clinkz
6374175102,2334,0,56,33,,Winter Wyvern,Vengeful Spirit,Drow Ranger,Underlord,Lina,Ancient Apparition,Necrophos,Night Stalker,Clinkz,Phantom Assassin
6374175108,1974,0,41,27,,Lion,Razor,Legion Commander,Invoker,Axe,Phantom Assassin,Nature's Prophet,Lina,Shadow Fiend,Windranger
6374175119,2966,1,48,55,,Brewmaster,Treant Protector,Drow Ranger,Lina,Tinker,Ogre Magi,Pudge,Ursa,Kunkka,Leshrac
6374175201,2157,1,25,55,,Ancient Apparition,Alchemist,Crystal Maiden,Bristleback,Lifestealer,Sand King,Dark Willow,Slark,Kunkka,Huskar
6374175900,2634,0,43,37,,Nyx Assassin,Ember Spirit,Ursa,Huskar,Pudge,Spectre,Ogre Magi,Undying,Chaos Knight,Necrophos
6374175901,2630,0,39,45,,Pudge,Rubick,Mars,Alchemist,Windranger,Weaver,Necrophos,Shadow Shaman,Wraith King,Doom
6374175903,2487,0,48,19,,Pudge,Spirit Breaker,Riki,Timbersaw,Windranger,Treant Protector,Shadow Shaman,Legion Commander,Phantom Assassin,Snapfire
6374175904,2040,1,25,52,,Earth Spirit,Pudge,Spirit Breaker,Anti-Mage,Zeus,Ogre Magi,Jakiro,Tidehunter,Faceless Void,Invoker
6374175911,2202,1,25,49,,Lion,Razor,Juggernaut,Lina,Dazzle,Kunkka,Monkey King,Legion Commander,Bounty Hunter,Drow Ranger
6374175914,2231,1,31,44,,Pudge,Brewmaster,Enigma,Medusa,Weaver,Winter Wyvern,Elder Titan,Ember Spirit,Timbersaw,Juggernaut
6374175915,2460,1,32,51,,Ancient Apparition,Venomancer,Ogre Magi,Invoker,Faceless Void,Treant Protector,Legion Commander,Chaos Knight,Drow Ranger,Snapfire
6374176602,1752,1,20,43,,Enchantress,Pudge,Tusk,Timbersaw,Juggernaut,Marci,Oracle,Axe,Faceless Void,Leshrac
6374176604,2310,1,36,32,,Drow Ranger,Pudge,Treant Protector,Morphling,Medusa,Techies,Windranger,Bane,Phantom Assassin,Clockwerk
6374176611,1983,0,49,20,,Undying,Shadow Fiend,Grimstroke,Legion Commander,Faceless Void,Wraith King,Alchemist,Pangolier,Crystal Maiden,Invoker
6374177406,1914,0,36,20,,Disruptor,Pangolier,Invoker,Enigma,Anti-Mage,Windranger,Treant Protector,Pudge,Luna,Clinkz
6374177417,2827,0,35,39,,Lich,Dazzle,Morphling,Luna,Bristleback,Lion,Nyx Assassin,Axe,Juggernaut,Arc Warden
6374177501,1447,1,4,34,,Drow Ranger,Mars,Lion,Storm Spirit,Luna,Slark,Phantom Assassin,Huskar,Juggernaut,Lina
6374177502,1722,0,44,17,,Ogre Magi,Snapfire,Night Stalker,Juggernaut,Grimstroke,Lich,Zeus,Pudge,Slardar,Phantom Assassin
6374177507,1926,0,26,22,,Silencer,Snapfire,Viper,Terrorblade,Enchantress,Jakiro,Lion,Tidehunter,Drow Ranger,Razor
6374177508,1974,1,22,57,,Disruptor,Grimstroke,Sniper,Mars,Gyrocopter,Earthshaker,Hoodwink,Silencer,Invoker,Dragon Knight
6374177510,1896,1,27,33,,Silencer,Juggernaut,Ursa,Io,Dragon Knight,Earthshaker,Shadow Shaman,Legion Commander,Mars,Slark
6374178200,1685,1,18,32,,Mirana,Tinker,Bounty Hunter,Queen of Pain,Wraith King,Pudge,Shadow Shaman,Sven,Spirit Breaker,Puck
6374178208,1897,0,40,20,,Dazzle,Slark,Gyrocopter,Keeper of the Light,Sniper,Invoker,Witch Doctor,Shadow Fiend,Axe,Monkey King
6374178212,2095,0,33,21,,Axe,Lion,Shadow Demon,Sven,Tinker,Pudge,Mirana,Omniknight,Ursa,Viper
6374178300,1906,0,49,22,,Phantom Assassin,Gyrocopter,Vengeful Spirit,Abaddon,Necrophos,Silencer,Pudge,Medusa,Huskar,Shadow Shaman
6374178308,3154,0,74,45,,Pudge,Jakiro,Undying,Ursa,Outworld Devourer,Shadow Shaman,Legion Commander,Zeus,Silencer,Monkey King
6374178311,2964,1,44,36,,Pudge,Dark Seer,Drow Ranger,Silencer,Invoker,Snapfire,Windranger,Pugna,Oracle,Spectre
6374178315,2625,0,60,39,,Ogre Magi,Chaos Knight,Silencer,Lifestealer,Void Spirit,Dark Willow,Phoenix,Sand King,Wraith King,Necrophos
6374178700,1471,1,16,53,,Dazzle,Nature's Prophet,Void Spirit,Chaos Knight,Legion Commander,Lion,Ogre Magi,Outworld Devourer,Shadow Fiend,Huskar
6374178714,1852,0,47,30,,Shadow Shaman,Sven,Tusk,Ember Spirit,Alchemist,Legion Commander,Ogre Magi,Witch Doctor,Sniper,Spirit Breaker
6374178715,3013,1,42,43,,Mirana,Shadow Shaman,Juggernaut,Lycan,Kunkka,Phoenix,Treant Protector,Riki,Doom,Viper
6374178800,1578,0,34,11,,Kunkka,Gyrocopter,Sand King,Lina,Outworld Devourer,Lion,Snapfire,Drow Ranger,Lifestealer,Riki
6374178801,1767,1,11,38,,Invoker,Pugna,Zeus,Lifestealer,Bristleback,Lion,Disruptor,Drow Ranger,Tidehunter,Ember Spirit
6374178804,2139,0,56,38,,Earth Spirit,Pudge,Drow Ranger,Windranger,Beastmaster,Arc Warden,Underlord,Enchantress,Venomancer,Techies
6374178805,2478,1,39,41,,Pudge,Lion,Enigma,Anti-Mage,Tinker,Magnus,Rubick,Gyrocopter,Lifestealer,Earthshaker
6374178806,2817,1,35,39,,Jakiro,Wraith King,Ogre Magi,Tidehunter,Queen of Pain,Tiny,Storm Spirit,Shadow Shaman,Slardar,Sniper
6374178812,2240,1,24,55,,Ogre Magi,Tusk,Shadow Fiend,Sniper,Faceless Void,Dragon Knight,Phantom Assassin,Spirit Breaker,Invoker,Jakiro
6374179511,3093,1,18,43,,Grimstroke,Windranger,Shadow Shaman,Ursa,Zeus,Drow Ranger,Monkey King,Axe,Marci,Keeper of the Light
6374179512,2957,1,40,49,,Queen of Pain,Tidehunter,Necrophos,Anti-Mage,Ember Spirit,Juggernaut,Techies,Storm Spirit,Dazzle,Bristleback
6374179519,2274,0,45,20,,Legion Commander,Crystal Maiden,Outworld Devourer,Slark,Queen of Pain,Pudge,Underlord,Mars,Invoker,Drow Ranger
6374179603,1929,0,44,24,,Crystal Maiden,Snapfire,Dawnbreaker,Shadow Fiend,Viper,Ancient Apparition,Pudge,Juggernaut,Necrophos,Puck
6374179604,2250,0,35,15,,Jakiro,Dazzle,Troll Warlord,Huskar,Puck,Rubick,Invoker,Anti-Mage,Undying,Tinker
6374179606,2293,1,20,54,,Sniper,Void Spirit,Rubick,Ursa,Wraith King,Queen of Pain,Disruptor,Slardar,Leshrac,Templar Assassin
6374179614,1584,1,16,39,,Dazzle,Weaver,Spirit Breaker,Chaos Knight,Phantom Assassin,Pudge,Snapfire,Anti-Mage,Witch Doctor,Omniknight
6374179615,2642,0,54,51,,Treant Protector,Queen of Pain,Invoker,Tidehunter,Morphling,Keeper of the Light,Ogre Magi,Ancient Apparition,Night Stalker,Kunkka
6374179616,3265,0,40,46,,Tiny,Crystal Maiden,Dark Willow,Weaver,Medusa,Troll Warlord,Lion,Night Stalker,Bloodseeker,Ember Spirit
6374179617,1619,0,43,16,,Tusk,Lich,Slardar,Tinker,Ursa,Windranger,Mirana,Timbersaw,Void Spirit,Naga Siren
6374180505,3280,0,44,40,,Enigma,Bane,Marci,Slark,Queen of Pain,Dark Willow,Ogre Magi,Legion Commander,Sniper,Kunkka
6374180506,1421,1,14,31,,Silencer,Spirit Breaker,Night Stalker,Lina,Wraith King,Ancient Apparition,Lion,Queen of Pain,Viper,Sven
6374180516,2802,1,41,50,,Ogre Magi,Dazzle,Legion Commander,Lifestealer,Ember Spirit,Silencer,Witch Doctor,Pudge,Monkey King,Juggernaut
6374180517,3159,1,31,33,,Pudge,Rubick,Doom,Wraith King,Outworld Devourer,Undying,Faceless Void,Snapfire,Invoker,Clinkz
6374180518,2975,1,28,47,,Ancient Apparition,Vengeful Spirit,Drow Ranger,Tidehunter,Queen of Pain,Pudge,Techies,Abaddon,Ursa,Arc Warden
6374180603,2284,1,14,28,,Sniper,Phantom Assassin,Snapfire,Underlord,Medusa,Legion Commander,Ancient Apparition,Tidehunter,Luna,Nature's Prophet
6374180605,2753,1,40,44,,Undying,Lion,Lifestealer,Morphling,Ursa,Dark Willow,Disruptor,Dawnbreaker,Juggernaut,Necrophos
6374181101,2184,0,50,38,,Disruptor,Rubick,Luna,Void Spirit,Magnus,Dark Willow,Nature's Prophet,Juggernaut,Crystal Maiden,Outworld Devourer
6374181115,2607,0,41,45,,Underlord,Viper,Wraith King,Dazzle,Lina,Skywrath Mage,Dawnbreaker,Juggernaut,Ogre Magi,Templar Assassin
6374181119,3484,1,34,41,,Tusk,Dark Willow,Skywrath Mage,Legion Commander,Slark,Winter Wyvern,Spirit Breaker,Viper,Centaur Warrunner,Hoodwink
6374181211,4065,1,54,62,,Pudge,Sniper,Phantom Lancer,Winter Wyvern,Underlord,Lion,Rubick,Faceless Void,Hoodwink,Gyrocopter
6374181213,2187,0,59,16,,Windranger,Skywrath Mage,Spectre,Lifestealer,Treant Protector,Storm Spirit,Venomancer,Slark,Lycan,Lina
6374181216,1833,0,38,15,,Pudge,Queen of Pain,Tidehunter,Wraith King,Puck,Bane,Grimstroke,Drow Ranger,Centaur Warrunner,Shadow Fiend
6374181218,2226,0,45,26,,Pudge,Invoker,Tidehunter,Necrophos,Phantom Lancer,Silencer,Bloodseeker,Dark Willow,Juggernaut,Warlock
6374181712,2369,1,33,65,,Zeus,Lion,Slark,Phoenix,Monkey King,Windranger,Rubick,Bloodseeker,Axe,Mirana
6374181800,2648,1,27,42,,Arc Warden,Windranger,Pudge,Tusk,Juggernaut,Enchantress,Witch Doctor,Centaur Warrunner,Luna,Tinker
6374181803,3023,0,56,29,,Dark Willow,Dazzle,Outworld Devourer,Riki,Monkey King,Elder Titan,Sand King,Dragon Knight,Morphling,Shadow Fiend
6374181809,3135,1,47,72,,Pudge,Spectre,Crystal Maiden,Axe,Storm Spirit,Dragon Knight,Dazzle,Phoenix,Windranger,Ursa
6374181814,2951,1,27,51,,Rubick,Lion,Necrophos,Ursa,Axe,Pudge,Keeper of the Light,Lifestealer,Medusa,Snapfire
6374182307,2452,1,23,44,,Skywrath Mage,Hoodwink,Tidehunter,Morphling,Outworld Devourer,Witch Doctor,Nyx Assassin,Axe,Abaddon,Necrophos
6374182308,2184,0,32,31,,Bounty Hunter,Legion Commander,Necrophos,Spirit Breaker,Spectre,Void Spirit,Mirana,Invoker,Terrorblade,Kunkka
6374182311,2129,0,33,26,,Mirana,Gyrocopter,Legion Commander,Invoker,Wraith King,Pudge,Treant Protector,Dragon Knight,Queen of Pain,Ursa
6374182312,2085,1,20,36,,Pudge,Tidehunter,Slark,Phoenix,Phantom Lancer,Legion Commander,Zeus,Ursa,Juggernaut,Dazzle
6374182402,2195,0,33,29,,Phantom Lancer,Lion,Nature's Prophet,Lone Druid,Phantom Assassin,Spectre,Witch Doctor,Legion Commander,Earthshaker,Chaos Knight
6374182418,2704,0,44,36,,Sand King,Witch Doctor,Ogre Magi,Sniper,Underlord,Beastmaster,Jakiro,Undying,Techies,Tidehunter
6374183208,1890,1,35,37,,Shadow Shaman,Magnus,Ursa,Centaur Warrunner,Shadow Fiend,Lion,Tusk,Mars,Necrophos,Slark
6374183214,2574,0,59,35,,Snapfire,Winter Wyvern,Brewmaster,Bloodseeker,Void Spirit,Disruptor,Pangolier,Rubick,Drow Ranger,Kunkka
6374183304,2812,0,51,36,,Marci,Venomancer,Faceless Void,Ember Spirit,Lina,Treant Protector,Enchantress,Leshrac,Huskar,Slark
6374184100,2488,0,58,43,,Witch Doctor,Bristleback,Grimstroke,Shadow Fiend,Terrorblade,Shadow Shaman,Necrophos,Undying,Slark,Viper
6374184102,2835,1,40,49,,Shadow Shaman,Skywrath Mage,Sand King,Sven,Sniper,Treant Protector,Witch Doctor,Underlord,Lifestealer,Puck
6374184103,2301,1,39,42,,Elder Titan,Shadow Shaman,Nyx Assassin,Medusa,Kunkka,Pudge,Magnus,Windranger,Lion,Anti-Mage
6374184114,2959,0,55,35,,Dark Seer,Winter Wyvern,Outworld Devourer,Silencer,Phantom Assassin,Snapfire,Sand King,Drow Ranger,Earthshaker,Necrophos
6374184116,2073,0,33,17,,Treant Protector,Windranger,Drow Ranger,Mars,Kunkka,Ancient Apparition,Rubick,Spirit Breaker,Viper,Phantom Assassin
6374184117,1919,0,38,28,,Io,Lion,Invoker,Juggernaut,Night Stalker,Outworld Devourer,Winter Wyvern,Legion Commander,Grimstroke,Terrorblade
6374184200,2278,1,40,38,,Jakiro,Pudge,Windranger,Sand King,Sven,Clockwerk,Hoodwink,Shadow Fiend,Chaos Knight,Wraith King
6374184201,1657,0,28,18,,Skywrath Mage,Dazzle,Kunkka,Wraith King,Windranger,Mars,Rubick,Juggernaut,Mirana,Ursa
6374184204,2002,0,29,21,,Pudge,Shadow Shaman,Nature's Prophet,Viper,Anti-Mage,Treant Protector,Lion,Drow Ranger,Kunkka,Bristleback
6374184205,2361,0,68,22,,Lion,Grimstroke,Spirit Breaker,Arc Warden,Storm Spirit,Vengeful Spirit,Undying,Earthshaker,Puck,Bristleback
6374184209,4422,0,62,79,,Earthshaker,Venomancer,Lion,Outworld Devourer,Anti-Mage,Pudge,Keeper of the Light,Spirit Breaker,Spectre,Kunkka
6374184210,2340,1,29,44,,Enigma,Zeus,Monkey King,Kunkka,Riki,Pudge,Witch Doctor,Shadow Fiend,Spirit Breaker,Wraith King
6374184211,3242,1,54,59,,Jakiro,Anti-Mage,Silencer,Viper,Queen of Pain,Warlock,Lion,Venomancer,Riki,Tidehunter
6374185011,2067,1,15,29,,Windranger,Mirana,Legion Commander,Visage,Phantom Assassin,Venomancer,Lifestealer,Weaver,Sniper,Dark Willow
6374185016,2274,1,37,60,,Grimstroke,Sven,Mars,Windranger,Silencer,Jakiro,Tusk,Phantom Assassin,Dragon Knight,Riki
6374185101,2096,0,41,19,,Ogre Magi,Snapfire,Ursa,Dazzle,Centaur Warrunner,Legion Commander,Windranger,Invoker,Arc Warden,Sniper
6374185102,1787,0,52,24,,Lion,Tusk,Legion Commander,Ursa,Kunkka,Snapfire,Clockwerk,Bloodseeker,Phantom Lancer,Phantom Assassin
6374185104,4849,1,54,65,,Crystal Maiden,Nyx Assassin,Lich,Storm Spirit,Spectre,Zeus,Ancient Apparition,Sniper,Bristleback,Bloodseeker
6374185107,2237,1,26,61,,Earth Spirit,Bane,Dark Willow,Tiny,Queen of Pain,Phoenix,Hoodwink,Clockwerk,Ogre Magi,Slark
6374185108,2445,1,35,37,,Pudge,Shadow Fiend,Earthshaker,Chaos Knight,Luna,Timbersaw,Warlock,Legion Commander,Riki,Sniper
6374185117,3079,0,50,43,,Rubick,Invoker,Tusk,Earthshaker,Morphling,Shadow Shaman,Enigma,Viper,Drow Ranger,Ember Spirit
6374189309,1928,0,42,27,,Lion,Phoenix,Timbersaw,Weaver,Queen of Pain,Jakiro,Pudge,Night Stalker,Storm Spirit,Ursa
